feature,threshold,operator,pass_count,fail_count,winner_ratio_pass_pct,loser_ratio_pass_pct,winner_ratio_fail_pct,loser_ratio_fail_pct,precision,recall,f1,lift,odds_ratio,avg_return_2h_pass,avg_return_2h_fail,avg_return_4h_pass,avg_return_4h_fail,win_rate_pass_pct,expected_return_lift_2h,direction
15m_previous_close_position,0.64,gte,363,534,15.15,23.69,23.22,76.78,0.1515,0.3073,0.203,0.7593,2.1146,3.2188,4.2955,2.9493,3.846,45.18,-1.0768,short
15m_previous_close_position,0.66,gte,347,550,14.99,24.78,23.09,76.91,0.1499,0.2905,0.1977,0.751,2.0139,3.1533,4.3055,3.0527,3.7547,44.67,-1.1522,short
15m_previous_close_position,0.68,gte,334,563,15.57,24.55,22.56,77.44,0.1557,0.2905,0.2027,0.7802,2.1771,3.2214,4.2385,3.1553,3.6776,44.91,-1.0171,short
15m_previous_close_position,0.7,gte,321,576,16.2,24.3,22.05,77.95,0.162,0.2905,0.208,0.8118,2.357,3.4007,4.1156,3.3754,3.5432,45.79,-0.7149,short
15m_previous_close_position,0.72,gte,303,594,15.84,25.08,22.05,77.95,0.1584,0.2682,0.1992,0.7938,2.2322,3.3117,4.1394,3.2819,3.5858,45.87,-0.8276,short
15m_previous_close_position,0.74,gte,286,611,14.69,25.52,22.42,77.58,0.1469,0.2346,0.1806,0.7359,1.9906,3.1748,4.1804,3.1821,3.624,44.76,-1.0057,short
15m_previous_close_position,0.76,gte,266,631,14.66,25.94,22.19,77.81,0.1466,0.2179,0.1753,0.7347,1.9823,3.0703,4.1926,3.0222,3.6774,44.74,-1.1223,short
15m_previous_close_position,0.78,gte,241,656,14.52,26.56,21.95,78.05,0.1452,0.1955,0.1667,0.7278,1.9444,3.0436,4.1596,3.0562,3.64,43.15,-1.1161,short
15m_previous_close_position,0.8,gte,218,679,15.14,25.69,21.5,78.5,0.1514,0.1844,0.1662,0.7586,2.1513,3.3179,4.0338,3.31,3.5387,44.95,-0.7159,short
15m_previous_close_position,0.82,gte,200,697,15.0,25.5,21.38,78.62,0.15,0.1676,0.1583,0.7517,2.1634,3.3184,4.0151,3.3746,3.5143,44.0,-0.6968,short
15m_previous_close_position,0.84,gte,177,720,15.25,24.86,21.11,78.89,0.1525,0.1508,0.1517,0.7644,2.2931,3.334,3.989,3.1718,3.5596,43.5,-0.655,short
15m_previous_close_position,0.86,gte,157,740,15.29,22.93,20.95,79.05,0.1529,0.1341,0.1429,0.766,2.5161,3.5154,3.9328,3.3189,3.518,44.59,-0.4174,short
15m_previous_close_position,0.88,gte,130,767,14.62,20.77,20.86,79.14,0.1462,0.1061,0.123,0.7324,2.6697,3.7142,3.8845,3.272,3.5189,43.85,-0.1702,short
15m_previous_close_position,0.9,gte,108,789,13.89,20.37,20.79,79.21,0.1389,0.0838,0.1045,0.696,2.5984,3.2202,3.9473,2.9767,3.5524,41.67,-0.7271,short
15m_previous_close_position,0.92,gte,91,806,14.29,20.88,20.6,79.4,0.1429,0.0726,0.0963,0.7159,2.6379,3.0265,3.9539,2.884,3.5508,41.76,-0.9274,short
15m_previous_close_position,0.94,gte,60,837,18.33,20.0,20.07,79.93,0.1833,0.0615,0.0921,0.9187,3.6503,3.4942,3.886,3.5103,3.4812,43.33,-0.3918,short
15m_previous_close_position,0.96,gte,39,858,23.08,20.51,19.81,80.19,0.2308,0.0503,0.0826,1.1564,4.5529,3.949,3.8557,4.1421,3.4532,51.28,0.0933,short
15m_previous_close_position,0.98,gte,20,877,30.0,15.0,19.73,80.27,0.3,0.0335,0.0603,1.5034,8.1387,4.9794,3.8343,4.238,3.4659,60.0,1.1451,short
15m_previous_close_position,1.0,gte,5,892,40.0,0.0,19.84,80.16,0.4,0.0112,0.0217,2.0045,8.0791,5.4635,3.8508,4.9567,3.4749,60.0,1.6127,short
15m_previous_close_position,0.0,lte,4,893,0.0,25.0,20.04,79.96,0.0,0.0,0.0,0.0,0.0,2.1461,3.8675,2.9188,3.4856,25.0,-1.7214,short
15m_previous_close_position,0.02,lte,12,885,33.33,16.67,19.77,80.23,0.3333,0.0223,0.0419,1.6704,8.1143,7.8217,3.8061,9.3892,3.403,58.33,4.0157,short
15m_previous_close_position,0.04,lte,19,878,36.84,26.32,19.59,80.41,0.3684,0.0391,0.0707,1.8462,5.7465,7.0919,3.7898,7.8796,3.388,57.89,3.3021,short
15m_previous_close_position,0.06,lte,36,861,30.56,25.0,19.51,80.49,0.3056,0.0615,0.1023,1.5312,5.0417,4.8802,3.8171,5.8091,3.3859,50.0,1.0631,short
15m_previous_close_position,0.08,lte,52,845,25.0,19.23,19.64,80.36,0.25,0.0726,0.1126,1.2528,5.3175,4.4084,3.826,5.2522,3.3743,44.23,0.5824,short
15m_previous_close_position,0.1,lte,69,828,18.84,18.84,20.05,79.95,0.1884,0.0726,0.1048,0.9441,3.988,3.922,3.8546,4.2921,3.4157,42.03,0.0674,short
15m_previous_close_position,0.12,lte,77,820,18.18,19.48,20.12,79.88,0.1818,0.0782,0.1094,0.9111,3.7051,3.855,3.8602,4.1513,3.4204,44.16,-0.0053,short
15m_previous_close_position,0.14,lte,92,805,18.48,19.57,20.12,79.88,0.1848,0.095,0.1255,0.926,3.7486,3.7666,3.8704,4.1133,3.4111,44.57,-0.1038,short
15m_previous_close_position,0.16,lte,111,786,18.92,18.02,20.1,79.9,0.1892,0.1173,0.1448,0.9481,4.1734,4.0224,3.8368,4.2606,3.3733,48.65,0.1856,short
15m_previous_close_position,0.18,lte,128,769,19.53,17.97,20.03,79.97,0.1953,0.1397,0.1629,0.9787,4.3408,4.0148,3.834,4.1787,3.3673,50.0,0.1808,short
15m_previous_close_position,0.2,lte,148,749,21.62,16.22,19.63,80.37,0.2162,0.1788,0.1957,1.0835,5.4603,4.2655,3.7796,4.0976,3.3617,52.7,0.4859,short
15m_previous_close_position,0.22,lte,166,731,20.48,16.27,19.84,80.16,0.2048,0.1899,0.1971,1.0264,5.0891,4.2763,3.7652,4.136,3.3349,52.41,0.5111,short
15m_previous_close_position,0.24,lte,186,711,22.04,14.52,19.41,80.59,0.2204,0.2291,0.2247,1.1046,6.3052,4.4879,3.6955,4.431,3.2352,53.76,0.7925,short
15m_previous_close_position,0.26,lte,202,695,22.77,14.36,19.14,80.86,0.2277,0.257,0.2415,1.1412,6.7026,4.6673,3.6251,4.444,3.2038,54.95,1.0423,short
15m_previous_close_position,0.28,lte,227,670,24.67,14.1,18.36,81.64,0.2467,0.3128,0.2759,1.2362,7.7825,4.6957,3.5766,4.5532,3.1206,55.51,1.1191,short
15m_previous_close_position,0.3,lte,241,656,23.65,13.69,18.6,81.4,0.2365,0.3184,0.2714,1.1852,7.5604,4.651,3.5691,4.5538,3.0898,56.02,1.0819,short
15m_previous_close_position,0.32,lte,254,643,23.23,14.17,18.66,81.34,0.2323,0.3296,0.2725,1.164,7.1428,4.5357,3.5928,4.5163,3.075,55.51,0.9429,short
15m_previous_close_position,0.34,lte,268,629,22.76,15.67,18.76,81.24,0.2276,0.3408,0.2729,1.1406,6.2895,4.3509,3.6505,4.3037,3.1335,53.73,0.7004,short
15m_previous_close_position,0.36,lte,285,612,21.75,16.49,19.12,80.88,0.2175,0.3464,0.2672,1.0901,5.581,4.2557,3.6754,4.0414,3.2231,53.68,0.5803,short
15m_previous_close_position,0.38,lte,297,600,21.55,16.5,19.17,80.83,0.2155,0.3575,0.2689,1.0798,5.5084,4.2493,3.667,4.0072,3.2237,54.55,0.5824,short
15m_previous_close_position,0.4,lte,310,587,21.29,16.13,19.25,80.75,0.2129,0.3687,0.2699,1.0669,5.537,4.2357,3.6613,3.9601,3.2312,54.19,0.5745,short
15m_previous_close_position,0.42,lte,325,572,21.85,15.69,18.88,81.12,0.2185,0.3966,0.2817,1.0947,5.9811,4.2529,3.6364,4.0818,3.143,54.77,0.6165,short
15m_previous_close_position,0.44,lte,346,551,21.39,16.47,19.06,80.94,0.2139,0.4134,0.2819,1.0718,5.5145,4.201,3.6455,4.0315,3.1387,54.62,0.5555,short
15m_previous_close_position,0.46,lte,360,537,21.11,16.67,19.18,80.82,0.2111,0.4246,0.282,1.0579,5.3372,4.1424,3.6703,3.9207,3.1898,54.44,0.4721,short
15m_previous_close_position,0.48,lte,380,517,21.58,16.84,18.76,81.24,0.2158,0.4581,0.2934,1.0814,5.5477,4.2112,3.6015,3.9303,3.1544,55.0,0.6098,short
15m_previous_close_position,0.5,lte,399,498,21.55,16.79,18.67,81.33,0.2155,0.4804,0.2976,1.0801,5.5898,4.1679,3.613,3.726,3.2885,54.39,0.5549,short
15m_previous_close_position,0.52,lte,417,480,21.82,17.03,18.33,81.67,0.2182,0.5084,0.3054,1.0936,5.7093,4.2095,3.5559,3.7295,3.2691,53.96,0.6536,short
15m_previous_close_position,0.54,lte,435,462,22.53,16.78,17.53,82.47,0.2253,0.5475,0.3192,1.129,6.3146,4.3111,3.4348,3.819,3.1668,54.71,0.8763,short
15m_previous_close_position,0.56,lte,447,450,22.6,16.78,17.33,82.67,0.226,0.5642,0.3227,1.1323,6.4226,4.2829,3.4395,3.7874,3.1809,55.26,0.8434,short
15m_previous_close_position,0.58,lte,470,427,22.55,17.66,17.1,82.9,0.2255,0.5922,0.3267,1.1302,6.1931,4.2294,3.453,3.6893,3.2562,54.68,0.7764,short
15m_previous_close_position,0.6,lte,496,401,23.19,17.74,15.96,84.04,0.2319,0.6425,0.3407,1.1619,6.8812,4.3063,3.3074,3.7483,3.1551,54.64,0.9989,short
15m_previous_close_position,0.62,lte,512,385,23.05,17.97,15.84,84.16,0.2305,0.6592,0.3415,1.1549,6.8125,4.2689,3.3158,3.7416,3.1393,54.1,0.9531,short
15m_previous_close_position,0.64,lte,534,363,23.22,17.42,15.15,84.85,0.2322,0.6927,0.3478,1.1636,7.4667,4.2955,3.2188,3.846,2.9493,54.68,1.0768,short
15m_previous_close_position,0.66,lte,550,347,23.09,16.91,14.99,85.01,0.2309,0.7095,0.3484,1.1571,7.7471,4.3055,3.1533,3.7547,3.0527,54.73,1.1522,short
15m_previous_close_position,0.68,lte,564,333,22.52,17.2,15.62,84.38,0.2252,0.7095,0.3419,1.1284,7.0751,4.2333,3.2272,3.6703,3.1662,54.26,1.006,short
15m_previous_close_position,0.7,lte,577,320,22.01,17.5,16.25,83.75,0.2201,0.7095,0.336,1.103,6.4806,4.1121,3.4048,3.54,3.3806,53.55,0.7072,short
15m_previous_close_position,0.72,lte,595,302,22.02,17.31,15.89,84.11,0.2202,0.7318,0.3385,1.1033,6.7302,4.1397,3.3083,3.5852,3.2819,53.45,0.8314,short
15m_previous_close_position,0.74,lte,611,286,22.42,17.35,14.69,85.31,0.2242,0.7654,0.3468,1.1236,7.5085,4.1804,3.1748,3.624,3.1821,53.68,1.0057,short
15m_previous_close_position,0.76,lte,632,265,22.15,17.41,14.72,85.28,0.2215,0.7821,0.3453,1.1101,7.3753,4.1898,3.0729,3.6754,3.0245,53.32,1.1169,short
15m_previous_close_position,0.78,lte,656,241,21.95,17.53,14.52,85.48,0.2195,0.8045,0.3449,1.1,7.3699,4.1596,3.0436,3.64,3.0562,53.66,1.1161,short
15m_previous_close_position,0.8,lte,684,213,21.49,17.98,15.02,84.98,0.2149,0.8212,0.3407,1.077,6.7599,4.04,3.2812,3.5461,3.2807,52.92,0.7588,short
15m_previous_close_position,0.82,lte,697,200,21.38,18.36,15.0,85.0,0.2138,0.8324,0.3402,1.0713,6.5964,4.0151,3.3184,3.5143,3.3746,52.8,0.6968,short
15m_previous_close_position,0.84,lte,720,177,21.11,18.75,15.25,84.75,0.2111,0.8492,0.3382,1.0579,6.2551,3.989,3.334,3.5596,3.1718,52.64,0.655,short
15m_previous_close_position,0.86,lte,740,157,20.95,19.32,15.29,84.71,0.2095,0.8659,0.3373,1.0496,6.0067,3.9328,3.5154,3.518,3.3189,52.16,0.4174,short
15m_previous_close_position,0.88,lte,767,130,20.86,19.82,14.62,85.38,0.2086,0.8939,0.3383,1.0454,6.1496,3.8845,3.7142,3.5189,3.272,52.02,0.1702,short
15m_previous_close_position,0.9,lte,790,107,20.76,19.87,14.02,85.98,0.2076,0.9162,0.3385,1.0403,6.4068,3.9453,3.2281,3.5517,2.9765,52.03,0.7172,short
15m_previous_close_position,0.92,lte,807,90,20.57,19.83,14.44,85.56,0.2057,0.9274,0.3367,1.0308,6.1452,3.953,3.0238,3.5511,2.8736,51.92,0.9292,short
15m_previous_close_position,0.94,lte,837,60,20.07,19.95,18.33,81.67,0.2007,0.9385,0.3307,1.0058,4.4812,3.886,3.4942,3.4812,3.5103,51.37,0.3918,short
15m_previous_close_position,0.96,lte,858,39,19.81,19.93,23.08,76.92,0.1981,0.9497,0.3279,0.9929,3.3138,3.8557,3.949,3.4532,4.1421,50.82,-0.0933,short
15m_previous_close_position,0.98,lte,877,20,19.73,20.07,30.0,70.0,0.1973,0.9665,0.3277,0.9885,2.2936,3.8343,4.9794,3.4659,4.238,50.63,-1.1451,short
15m_previous_close_position,1.0,lte,897,0,19.96,19.96,0.0,0.0,0.1996,1.0,0.3327,1.0,100.0,3.8598,0.0,3.4831,0.0,50.84,3.8598,short
15m_previous_compression,0.0,gte,897,0,19.96,19.96,0.0,0.0,0.1996,1.0,0.3327,1.0,100.0,3.8598,0.0,3.4831,0.0,50.84,3.8598,short
15m_previous_compression,1.9,gte,242,655,7.02,17.77,24.73,75.27,0.0702,0.095,0.0808,0.352,1.2031,2.7267,4.2784,2.5263,3.8366,40.08,-1.5518,short
15m_previous_compression,3.8,gte,153,744,5.23,17.65,22.98,77.02,0.0523,0.0447,0.0482,0.262,0.9929,2.4315,4.1535,2.2118,3.7446,35.29,-1.722,short
15m_previous_compression,5.7,gte,117,780,6.84,21.37,21.92,78.08,0.0684,0.0447,0.0541,0.3426,1.1396,2.2976,4.0941,2.1342,3.6855,33.33,-1.7965,short
15m_previous_compression,7.6,gte,98,799,6.12,19.39,21.65,78.35,0.0612,0.0335,0.0433,0.3068,1.1427,2.3777,4.0416,2.1829,3.6426,31.63,-1.6639,short
15m_previous_compression,9.5,gte,84,813,5.95,20.24,21.4,78.6,0.0595,0.0279,0.038,0.2983,1.0801,2.3776,4.0129,2.1539,3.6205,30.95,-1.6353,short
15m_previous_compression,11.4,gte,68,829,5.88,23.53,21.11,78.89,0.0588,0.0223,0.0324,0.2948,0.9343,2.1947,3.9964,1.9344,3.6102,29.41,-1.8017,short
15m_previous_compression,13.3,gte,60,837,6.67,26.67,20.91,79.09,0.0667,0.0223,0.0335,0.3341,0.9457,2.1363,3.9833,1.8966,3.5969,30.0,-1.847,short
15m_previous_compression,15.2,gte,55,842,3.64,25.45,21.02,78.98,0.0364,0.0112,0.0171,0.1822,0.5367,2.1256,3.9731,1.9206,3.5852,27.27,-1.8474,short
15m_previous_compression,17.1,gte,46,851,2.17,28.26,20.92,79.08,0.0217,0.0056,0.0089,0.1089,0.2908,1.9762,3.9616,1.8287,3.5725,23.91,-1.9854,short
15m_previous_compression,19.0,gte,42,855,2.38,28.57,20.82,79.18,0.0238,0.0056,0.009,0.1193,0.3169,1.9984,3.9512,1.6719,3.5721,26.19,-1.9528,short
15m_previous_compression,0.0,lte,538,359,25.84,21.19,11.14,88.86,0.2584,0.7765,0.3877,1.2947,9.7239,4.4039,3.0444,3.8211,2.9766,56.13,1.3595,short
15m_previous_compression,1.9,lte,655,242,24.73,20.76,7.02,92.98,0.2473,0.905,0.3885,1.2394,15.7656,4.2784,2.7267,3.8366,2.5263,54.81,1.5518,short
15m_previous_compression,3.8,lte,744,153,22.98,20.43,5.23,94.77,0.2298,0.9553,0.3705,1.1518,20.3906,4.1535,2.4315,3.7446,2.2118,54.03,1.722,short
15m_previous_compression,5.7,lte,780,117,21.92,19.74,6.84,93.16,0.2192,0.9553,0.3566,1.0986,15.1291,4.0941,2.2976,3.6855,2.1342,53.46,1.7965,short
15m_previous_compression,7.6,lte,799,98,21.65,20.03,6.12,93.88,0.2165,0.9665,0.3538,1.085,16.5792,4.0416,2.3777,3.6426,2.1829,53.19,1.6639,short
15m_previous_compression,9.5,lte,813,84,21.4,19.93,5.95,94.05,0.214,0.9721,0.3508,1.0725,16.9704,4.0129,2.3776,3.6205,2.1539,52.89,1.6353,short
15m_previous_compression,11.4,lte,829,68,21.11,19.66,5.88,94.12,0.2111,0.9777,0.3472,1.0578,17.1779,3.9964,2.1947,3.6102,1.9344,52.59,1.8017,short
15m_previous_compression,13.3,lte,837,60,20.91,19.47,6.67,93.33,0.2091,0.9777,0.3445,1.0477,15.0307,3.9833,2.1363,3.5969,1.8966,52.33,1.847,short
15m_previous_compression,15.2,lte,842,55,21.02,19.6,3.64,96.36,0.2102,0.9888,0.3467,1.0534,28.4273,3.9731,2.1256,3.5852,1.9206,52.38,1.8474,short
15m_previous_compression,17.1,lte,851,46,20.92,19.51,2.17,97.83,0.2092,0.9944,0.3456,1.0482,48.253,3.9616,1.9762,3.5725,1.8287,52.29,1.9854,short
15m_previous_compression,19.0,lte,897,0,19.96,19.96,0.0,0.0,0.1996,1.0,0.3327,1.0,100.0,3.8598,0.0,3.4831,0.0,50.84,3.8598,short
15m_previous_ma20_distance_pct,-32.8753,gte,897,0,19.96,19.96,0.0,0.0,0.1996,1.0,0.3327,1.0,100.0,3.8598,0.0,3.4831,0.0,50.84,3.8598,short
15m_previous_ma20_distance_pct,-31.312872,gte,896,1,19.98,19.87,0.0,100.0,0.1998,1.0,0.333,1.0011,0.0,3.8696,-4.902,3.5295,-38.0278,50.89,8.7716,short
15m_previous_ma20_distance_pct,-29.750444,gte,896,1,19.98,19.87,0.0,100.0,0.1998,1.0,0.333,1.0011,0.0,3.8696,-4.902,3.5295,-38.0278,50.89,8.7716,short
15m_previous_ma20_distance_pct,-28.188016,gte,896,1,19.98,19.87,0.0,100.0,0.1998,1.0,0.333,1.0011,0.0,3.8696,-4.902,3.5295,-38.0278,50.89,8.7716,short
15m_previous_ma20_distance_pct,-26.625588,gte,896,1,19.98,19.87,0.0,100.0,0.1998,1.0,0.333,1.0011,0.0,3.8696,-4.902,3.5295,-38.0278,50.89,8.7716,short
15m_previous_ma20_distance_pct,-25.06316,gte,895,2,19.89,19.89,50.0,50.0,0.1989,0.9944,0.3315,0.9966,1.0,3.8596,3.9334,3.5425,-23.1022,50.84,-0.0738,short
15m_previous_ma20_distance_pct,-23.500732,gte,894,3,19.91,19.91,33.33,66.67,0.1991,0.9944,0.3318,0.9978,2.0,3.8632,2.8425,3.5318,-11.0161,50.89,1.0207,short
15m_previous_ma20_distance_pct,-21.938304,gte,893,4,19.82,19.93,50.0,50.0,0.1982,0.9888,0.3302,0.9933,0.9944,3.8532,5.3195,3.5205,-4.8526,50.84,-1.4663,short
15m_previous_ma20_distance_pct,-20.375876,gte,893,4,19.82,19.93,50.0,50.0,0.1982,0.9888,0.3302,0.9933,0.9944,3.8532,5.3195,3.5205,-4.8526,50.84,-1.4663,short
15m_previous_ma20_distance_pct,-18.813448,gte,893,4,19.82,19.93,50.0,50.0,0.1982,0.9888,0.3302,0.9933,0.9944,3.8532,5.3195,3.5205,-4.8526,50.84,-1.4663,short
15m_previous_ma20_distance_pct,-17.25102,gte,892,5,19.84,19.96,40.0,60.0,0.1984,0.9888,0.3305,0.9944,1.4916,3.8505,5.5186,3.498,0.8375,50.78,-1.6681,short
15m_previous_ma20_distance_pct,-15.688592,gte,891,6,19.87,19.98,33.33,66.67,0.1987,0.9888,0.3308,0.9955,1.9888,3.8474,5.7025,3.4883,2.7096,50.73,-1.8551,short
15m_previous_ma20_distance_pct,-14.126164,gte,890,7,19.89,20.0,28.57,71.43,0.1989,0.9888,0.3312,0.9966,2.486,3.8488,5.2566,3.4899,2.6198,50.79,-1.4078,short
15m_previous_ma20_distance_pct,-12.563736,gte,888,9,19.71,20.05,44.44,55.56,0.1971,0.9777,0.328,0.9876,1.2289,3.8297,6.832,3.4787,3.9163,50.68,-3.0023,short
15m_previous_ma20_distance_pct,-11.001308,gte,887,10,19.73,19.95,40.0,60.0,0.1973,0.9777,0.3283,0.9887,1.4831,3.8403,5.5889,3.4965,2.2994,50.73,-1.7486,short
15m_previous_ma20_distance_pct,-9.43888,gte,882,15,19.61,19.95,40.0,60.0,0.1961,0.9665,0.3261,0.9829,1.4744,3.8397,5.039,3.479,3.7262,50.68,-1.1993,short
15m_previous_ma20_distance_pct,-7.876452,gte,874,23,19.57,19.91,34.78,65.22,0.1957,0.9553,0.3248,0.9804,1.8427,3.8441,4.4546,3.4645,4.1898,50.57,-0.6105,short
15m_previous_ma20_distance_pct,-6.314024,gte,861,36,19.4,19.98,33.33,66.67,0.194,0.933,0.3212,0.972,1.9419,3.8181,4.8573,3.389,5.7347,50.41,-1.0392,short
15m_previous_ma20_distance_pct,-4.751596,gte,840,57,19.17,19.88,31.58,68.42,0.1917,0.8994,0.316,0.9605,2.0888,3.8343,4.2359,3.4578,3.8557,50.12,-0.4017,short
15m_previous_ma20_distance_pct,-3.189168,gte,804,93,18.66,20.15,31.18,68.82,0.1866,0.838,0.3052,0.9349,2.0434,3.7367,4.9235,3.51,3.2509,49.38,-1.1867,short
15m_previous_ma20_distance_pct,-1.62674,gte,724,173,18.92,20.58,24.28,75.72,0.1892,0.7654,0.3034,0.9482,2.8678,3.7497,4.3203,3.5534,3.189,49.31,-0.5706,short
15m_previous_ma20_distance_pct,-0.064312,gte,612,285,18.95,20.75,22.11,77.89,0.1895,0.648,0.2933,0.9498,3.2186,3.8261,3.9321,3.5443,3.3518,48.86,-0.106,short
15m_previous_ma20_distance_pct,1.498116,gte,471,426,19.32,21.44,20.66,79.34,0.1932,0.5084,0.28,0.9682,3.4606,3.9258,3.7868,3.5922,3.3626,49.47,0.1389,short
15m_previous_ma20_distance_pct,3.060544,gte,344,553,20.64,22.97,19.53,80.47,0.2064,0.3966,0.2715,1.0343,3.7031,4.0183,3.7612,3.6088,3.4049,52.91,0.2572,short
15m_previous_ma20_distance_pct,4.622972,gte,231,666,25.97,22.94,17.87,82.13,0.2597,0.3352,0.2927,1.3016,5.2037,4.5695,3.6136,3.7863,3.378,57.14,0.9559,short
15m_previous_ma20_distance_pct,6.1854,gte,165,732,29.7,23.64,17.76,82.24,0.297,0.2737,0.2849,1.4882,5.8181,4.8841,3.6289,3.8659,3.3968,56.36,1.2551,short
15m_previous_ma20_distance_pct,7.747828,gte,125,772,33.6,25.6,17.75,82.25,0.336,0.2346,0.2763,1.6838,6.0835,5.444,3.6033,4.1143,3.3809,58.4,1.8407,short
15m_previous_ma20_distance_pct,9.310256,gte,95,802,37.89,23.16,17.83,82.17,0.3789,0.2011,0.2628,1.899,7.541,6.5399,3.5423,6.0019,3.1848,63.16,2.9976,short
15m_previous_ma20_distance_pct,10.872684,gte,73,824,35.62,23.29,18.57,81.43,0.3562,0.1453,0.2063,1.7848,6.7074,6.5968,3.6173,5.9708,3.2627,63.01,2.9795,short
15m_previous_ma20_distance_pct,12.435112,gte,57,840,40.35,26.32,18.57,81.43,0.4035,0.1285,0.1949,2.0221,6.7231,7.0379,3.6441,5.6891,3.3334,61.4,3.3938,short
15m_previous_ma20_distance_pct,13.99754,gte,50,847,42.0,26.0,18.65,81.35,0.42,0.1173,0.1834,2.1047,7.0443,6.1755,3.7231,5.9309,3.3386,60.0,2.4525,short
15m_previous_ma20_distance_pct,15.559968,gte,37,860,48.65,24.32,18.72,81.28,0.4865,0.1006,0.1667,2.4379,8.6832,6.724,3.7366,7.0514,3.3296,62.16,2.9875,short
15m_previous_ma20_distance_pct,17.122396,gte,29,868,44.83,27.59,19.12,80.88,0.4483,0.0726,0.125,2.2464,6.872,6.5137,3.7711,7.3849,3.3528,62.07,2.7426,short
15m_previous_ma20_distance_pct,18.684824,gte,24,873,41.67,29.17,19.36,80.64,0.4167,0.0559,0.0985,2.088,5.951,6.5686,3.7853,7.3013,3.3782,62.5,2.7833,short
15m_previous_ma20_distance_pct,20.247252,gte,23,874,43.48,30.43,19.34,80.66,0.4348,0.0559,0.099,2.1788,5.9594,6.7503,3.7837,7.8359,3.3686,65.22,2.9665,short
15m_previous_ma20_distance_pct,21.80968,gte,21,876,47.62,28.57,19.29,80.71,0.4762,0.0559,0.1,2.3863,6.9724,7.2136,3.7794,8.3896,3.3655,66.67,3.4342,short
15m_previous_ma20_distance_pct,23.372108,gte,18,879,50.0,22.22,19.34,80.66,0.5,0.0503,0.0914,2.5056,9.3838,7.9397,3.7762,10.7544,3.3342,72.22,4.1635,short
15m_previous_ma20_distance_pct,24.934536,gte,16,881,43.75,25.0,19.52,80.48,0.4375,0.0391,0.0718,2.1924,7.2137,7.7654,3.7889,11.9271,3.3298,68.75,3.9765,short
15m_previous_ma20_distance_pct,26.496964,gte,12,885,33.33,33.33,19.77,80.23,0.3333,0.0223,0.0419,1.6704,4.0571,4.7081,3.8483,7.6008,3.4273,58.33,0.8598,short
15m_previous_ma20_distance_pct,28.059392,gte,11,886,36.36,36.36,19.75,80.25,0.3636,0.0223,0.0421,1.8222,4.0629,4.9697,3.846,6.3435,3.4476,63.64,1.1237,short
15m_previous_ma20_distance_pct,29.62182,gte,8,889,37.5,50.0,19.8,80.2,0.375,0.0168,0.0321,1.8792,3.0384,4.0551,3.858,6.1918,3.4587,50.0,0.197,short
15m_previous_ma20_distance_pct,31.184248,gte,7,890,42.86,57.14,19.78,80.22,0.4286,0.0168,0.0323,2.1476,3.0426,3.7663,3.8605,6.0924,3.4626,42.86,-0.0942,short
15m_previous_ma20_distance_pct,32.746676,gte,4,893,50.0,50.0,19.82,80.18,0.5,0.0112,0.0219,2.5056,4.0452,4.466,3.8571,13.9178,3.4364,50.0,0.6089,short
15m_previous_ma20_distance_pct,34.309104,gte,4,893,50.0,50.0,19.82,80.18,0.5,0.0112,0.0219,2.5056,4.0452,4.466,3.8571,13.9178,3.4364,50.0,0.6089,short
15m_previous_ma20_distance_pct,35.871532,gte,4,893,50.0,50.0,19.82,80.18,0.5,0.0112,0.0219,2.5056,4.0452,4.466,3.8571,13.9178,3.4364,50.0,0.6089,short
15m_previous_ma20_distance_pct,37.43396,gte,1,896,100.0,0.0,19.87,80.13,1.0,0.0056,0.0111,5.0112,4.0337,29.3423,3.8313,38.8145,3.4437,100.0,25.511,short
15m_previous_ma20_distance_pct,38.996388,gte,1,896,100.0,0.0,19.87,80.13,1.0,0.0056,0.0111,5.0112,4.0337,29.3423,3.8313,38.8145,3.4437,100.0,25.511,short
15m_previous_ma20_distance_pct,40.558816,gte,1,896,100.0,0.0,19.87,80.13,1.0,0.0056,0.0111,5.0112,4.0337,29.3423,3.8313,38.8145,3.4437,100.0,25.511,short
15m_previous_ma20_distance_pct,42.121244,gte,1,896,100.0,0.0,19.87,80.13,1.0,0.0056,0.0111,5.0112,4.0337,29.3423,3.8313,38.8145,3.4437,100.0,25.511,short
15m_previous_ma20_distance_pct,43.683672,gte,1,896,100.0,0.0,19.87,80.13,1.0,0.0056,0.0111,5.0112,4.0337,29.3423,3.8313,38.8145,3.4437,100.0,25.511,short
15m_previous_ma20_distance_pct,45.2461,gte,1,896,100.0,0.0,19.87,80.13,1.0,0.0056,0.0111,5.0112,4.0337,29.3423,3.8313,38.8145,3.4437,100.0,25.511,short
15m_previous_ma20_distance_pct,-32.8753,lte,1,896,0.0,100.0,19.98,80.02,0.0,0.0,0.0,0.0,0.0,-4.902,3.8696,-38.0278,3.5295,0.0,-8.7716,short
15m_previous_ma20_distance_pct,-31.312872,lte,1,896,0.0,100.0,19.98,80.02,0.0,0.0,0.0,0.0,0.0,-4.902,3.8696,-38.0278,3.5295,0.0,-8.7716,short
15m_previous_ma20_distance_pct,-29.750444,lte,1,896,0.0,100.0,19.98,80.02,0.0,0.0,0.0,0.0,0.0,-4.902,3.8696,-38.0278,3.5295,0.0,-8.7716,short
